Date,Close,High,Low,Open,Volume,Symbol,Security,Sector,Weight,Return,LogReturn,Year,YearWeight
2024-11-27,103.79924011230467,105.34574003537504,103.52860354755404,103.77024439098044,6237600,COP,ConocoPhillips,Energy,0.0018,0.005712715202581764,0.005696459525076451,2024,0.3
2024-11-29,104.71747589111328,104.89145759920612,103.77024788261394,104.1472070210995,3918700,COP,ConocoPhillips,Energy,0.0018,0.008846266868766328,0.008807367888858015,2024,0.3
2024-12-02,102.5910415649414,105.10410500060368,102.01110498352608,104.71747815489556,5939700,COP,ConocoPhillips,Energy,0.0018,-0.020306394019494634,-0.0205154031604371,2024,0.3
2024-12-03,102.50404357910156,104.06987144625472,102.17540821392711,103.4512715081189,5862600,COP,ConocoPhillips,Energy,0.0018,-0.0008480076282759708,-0.0008483673901463642,2024,0.3
2024-12-04,100.04898071289062,102.56204410601596,99.39171729859996,102.3977300960167,7291000,COP,ConocoPhillips,Energy,0.0018,-0.023950887989276137,-0.024242374151918638,2024,0.3
2024-12-05,100.94788360595705,102.33006955950826,100.53226105001384,101.56648359048268,7074700,COP,ConocoPhillips,Energy,0.0018,0.008984628195723321,0.00894450656337456,2024,0.3
2024-12-06,99.76866912841795,101.0928561845872,98.97608748463948,100.95753790693917,5365600,COP,ConocoPhillips,Energy,0.0018,-0.011681418524256304,-0.01175018232400318,2024,0.3
2024-12-09,99.71068572998048,101.5374899998635,99.44004177856246,100.73524059317798,6526500,COP,ConocoPhillips,Energy,0.0018,-0.0005811784295011169,-0.0005813473791476737,2024,0.3
2024-12-10,98.93743133544922,100.65791302706478,98.68612278379833,100.16496362267476,5860800,COP,ConocoPhillips,Energy,0.0018,-0.007754980209696449,-0.0077852064393398165,2024,0.3
2024-12-11,98.77311706542967,99.28539449200125,98.28983536122352,98.93743107502932,8195500,COP,ConocoPhillips,Energy,0.0018,-0.0016607897314661058,-0.0016621703715792085,2024,0.3
2024-12-12,97.53591918945312,99.18874176862612,97.49725576736624,98.9567612361047,5908600,COP,ConocoPhillips,Energy,0.0018,-0.012525653869534192,-0.012604761146369787,2024,0.3
2024-12-13,97.6422348022461,98.84077876921336,97.21695190604866,97.6712378996563,6887800,COP,ConocoPhillips,Energy,0.0018,0.0010900149778305668,0.0010894213428461407,2024,0.3
2024-12-16,96.24072265625,98.09652271494558,96.10540436286348,97.74855928215342,7441800,COP,ConocoPhillips,Energy,0.0018,-0.014353544332885937,-0.014457552911162557,2024,0.3
2024-12-17,94.97452545166016,95.94108888934444,93.51501259595462,95.4674674953876,8737800,COP,ConocoPhillips,Energy,0.0018,-0.013156563766799745,-0.013243878034620564,2024,0.3
2024-12-18,92.64510345458984,95.21616572260068,92.54844858627754,94.7232163076261,8466500,COP,ConocoPhillips,Energy,0.0018,-0.024526808488829266,-0.024832601089354218,2024,0.3
2024-12-19,91.99750518798828,93.74698259136164,91.92017834575353,93.74698259136164,9951200,COP,ConocoPhillips,Energy,0.0018,-0.0069900970742504676,-0.007014642251798061,2024,0.3
2024-12-20,91.93951416015624,93.15737874655235,91.07927331570303,91.59155074281634,29542200,COP,ConocoPhillips,Energy,0.0018,-0.0006303543526918753,-0.0006305531095260669,2024,0.3
2024-12-23,93.1573715209961,93.6406531882286,91.4175619435348,92.2391393029715,7892300,COP,ConocoPhillips,Energy,0.0018,0.013246288845059295,0.01315932389441608,2024,0.3
2024-12-24,93.86296844482422,93.940295283426,92.6450965468726,93.27336420549884,2677400,COP,ConocoPhillips,Energy,0.0018,0.007574246807394047,0.007545706225055895,2024,0.3
2024-12-26,93.65032958984376,93.90163814496228,93.0220618891943,93.88230274687191,4325600,COP,ConocoPhillips,Energy,0.0018,-0.002265417965184535,-0.002267987906524168,2024,0.3
2024-12-27,93.6793212890625,94.70388348932724,93.24437071652952,93.7566481295152,5889700,COP,ConocoPhillips,Energy,0.0018,0.000309573915497241,0.00030952600737981016,2024,0.3
2024-12-30,93.84363555908205,94.33658495049208,92.92540329256904,93.99828924042376,5238800,COP,ConocoPhillips,Energy,0.0018,0.001754007904396726,0.001752471428930091,2024,0.3
2024-12-31,95.85409545898438,95.97975342689128,93.85330941470386,94.04662652906302,5556400,COP,ConocoPhillips,Energy,0.0018,0.0214235082424592,0.021197250672892628,2024,0.3
2025-01-02,96.73367309570312,97.893546300972,96.19239254218952,96.65634624887348,5080600,COP,ConocoPhillips,Energy,0.0018,0.009176213415890144,0.009134367764515835,2025,0.3
2025-01-03,97.70989990234376,98.00953959949338,96.93665353303756,97.2556212553448,5758200,COP,ConocoPhillips,Energy,0.0018,0.010091902596056856,0.010041319382949481,2025,0.3
2025-01-06,96.64667510986328,98.7344556541975,96.30837938489071,98.15451907220258,5935500,COP,ConocoPhillips,Energy,0.0018,-0.010881443881767594,-0.010941079803450934,2025,0.3
2025-01-07,98.27050018310548,99.06308188480342,96.56935388998876,97.13962276256576,5074700,COP,ConocoPhillips,Energy,0.0018,0.01680166515191872,0.01666207853134019,2025,0.3
2025-01-08,98.22216796875,99.02440992589553,97.3812552193068,97.62289605111648,5119900,COP,ConocoPhillips,Energy,0.0018,-0.0004918283133333867,-0.0004919493005498704,2025,0.3
2025-01-10,98.51213836669922,100.94788222495396,97.8065512257024,100.0393102838581,7013200,COP,ConocoPhillips,Energy,0.0018,0.002952188940092082,0.002947839787899908,2025,0.3
2025-01-13,100.74490356445312,101.58580897901452,98.6087920217633,98.6087920217633,7342100,COP,ConocoPhillips,Energy,0.0018,0.022664873941145247,0.02241184184430612,2025,0.3
2025-01-14,101.37316131591795,101.44082045532788,99.70101085294728,99.92331629345423,4808100,COP,ConocoPhillips,Energy,0.0018,0.006236124401696408,0.006216760241098028,2025,0.3
2025-01-15,101.95310974121094,102.33006887380864,100.94788292951924,101.50848409191234,4566900,COP,ConocoPhillips,Energy,0.0018,0.005720926700565565,0.005704624346239607,2025,0.3
2025-01-16,102.0787582397461,102.62003136793636,101.57614115703232,101.6728033936034,5273500,COP,ConocoPhillips,Energy,0.0018,0.0012324145762114824,0.0012316557767406862,2025,0.3
2025-01-17,102.31073760986328,102.60070958863524,101.65347418236804,102.26241386293044,8559300,COP,ConocoPhillips,Energy,0.0018,0.002272552822129237,0.00226997447950555,2025,0.3
2025-01-21,100.79322052001952,102.1947417403841,100.56124739103578,101.48914728126364,7144700,COP,ConocoPhillips,Energy,0.0018,-0.014832432306669863,-0.014943532793112599,2025,0.3
2025-01-22,99.61402130126952,101.47948895181874,99.47870301567887,100.79322982509665,4839100,COP,ConocoPhillips,Energy,0.0018,-0.011699191797485908,-0.01176816582990512,2025,0.3
2025-01-23,100.51292419433594,101.95310894537076,100.1649607863014,100.62891445511193,5734200,COP,ConocoPhillips,Energy,0.0018,0.009023859104611454,0.008983387379922124,2025,0.3
2025-01-24,98.4251480102539,101.24751123131068,98.32849314980818,101.01553809138233,5962100,COP,ConocoPhillips,Energy,0.0018,-0.02077122122171504,-0.020989977563752937,2025,0.3
2025-01-27,99.25640106201172,100.24229251667276,98.00953335144756,99.03408822825328,6831000,COP,ConocoPhillips,Energy,0.0018,0.008445535196667464,0.008410071199346182,2025,0.3
2025-01-28,97.9901885986328,99.87499153321149,97.37158865195994,99.449701304514,4742100,COP,ConocoPhillips,Energy,0.0018,-0.012756985442055613,-0.012839054497089091,2025,0.3
2025-01-29,98.16416931152344,98.49280467794232,96.99462856861004,97.76788218135437,4130600,COP,ConocoPhillips,Energy,0.0018,0.00177549115252007,0.001773916831290555,2025,0.3
2025-01-30,98.06752014160156,98.85043412355328,97.56491042617051,98.58946525433385,4046900,COP,ConocoPhillips,Energy,0.0018,-0.0009845666764128902,-0.000985051680555119,2025,0.3
2025-01-31,95.52546691894533,97.95153585335012,95.26449065951924,97.94187552840386,6264900,COP,ConocoPhillips,Energy,0.0018,-0.02592145920469613,-0.026263341223777895,2025,0.3
2025-02-03,95.18717193603516,95.63179023875207,93.79531820628203,95.4481408232169,5948600,COP,ConocoPhillips,Energy,0.0018,-0.003541411456247756,-0.0035476970982164747,2025,0.3
2025-02-04,97.2169418334961,97.42958694670976,94.26892071720322,94.4332347140345,5310900,COP,ConocoPhillips,Energy,0.0018,0.02132398574489547,0.021099810829803445,2025,0.3
2025-02-05,96.85931396484376,97.5069096498516,96.07639999861917,97.16861394680969,6961100,COP,ConocoPhillips,Energy,0.0018,-0.0036786578749292698,-0.0036854407765688074,2025,0.3
2025-02-06,96.59835052490234,97.71956025712524,95.30315170786749,95.5834559844966,8543400,COP,ConocoPhillips,Energy,0.0018,-0.0026942524085618036,-0.0026978884389732265,2025,0.3
2025-02-07,95.0711669921875,97.09128075407934,94.98417246035925,96.71432165617328,12121700,COP,ConocoPhillips,Energy,0.0018,-0.015809623294976927,-0.015935928382025608,2025,0.3
2025-02-10,96.15372467041016,96.2793752503384,94.54922598030016,96.2793752503384,10338500,COP,ConocoPhillips,Energy,0.0018,0.011386813820341679,0.01132247202718557,2025,0.3
2025-02-11,98.30916595458984,99.17907451975982,95.88308967125296,96.20205737419757,8063700,COP,ConocoPhillips,Energy,0.0018,0.022416617677245343,0.02216905810572475,2025,0.3
2025-02-12,95.1098403930664,98.30916289934194,95.04218124978333,97.62290376767254,7585800,COP,ConocoPhillips,Energy,0.0018,-0.0325435124025083,-0.03308482914900362,2025,0.3
2025-02-13,93.65999603271484,94.7328820092344,93.18638202596546,94.54923260130778,9329100,COP,ConocoPhillips,Energy,0.0018,-0.015243894368444977,-0.015361276965976242,2025,0.3
2025-02-14,93.7964096069336,95.9401017979985,93.77691730595711,94.4297755742456,7960800,COP,ConocoPhillips,Energy,0.0018,0.0014564764039826095,0.001455416770987118,2025,0.3
2025-02-18,94.95594787597656,95.131341412469,92.85123287220162,93.77691643838514,11777700,COP,ConocoPhillips,Energy,0.0018,0.012362288427693269,0.012286499318725155,2025,0.3
2025-02-19,97.0217056274414,97.72327986366275,95.64779560995416,95.83292788652584,7515100,COP,ConocoPhillips,Energy,0.0018,0.021754906329437773,0.021521645339086425,2025,0.3
2025-02-20,99.3895034790039,99.47719653133603,96.66116119416168,97.1970879610847,6309200,COP,ConocoPhillips,Energy,0.0018,0.02440482607731842,0.024111786457983543,2025,0.3
2025-02-21,95.43341827392578,98.97051279693125,95.28725574580564,98.4638244581344,8562200,COP,ConocoPhillips,Energy,0.0018,-0.0398038531897269,-0.04061769579662613,2025,0.3
2025-02-24,96.2908935546875,96.80732804364716,95.38469480273388,95.55034219841244,6277700,COP,ConocoPhillips,Energy,0.0018,0.008985063055170883,0.008944937550469607,2025,0.3
2025-02-25,94.59542846679688,97.20683938951642,94.40054261636404,96.73912078261267,5822000,COP,ConocoPhillips,Energy,0.0018,-0.01760774072501159,-0.0177646010227972,2025,0.3
2025-02-26,93.66973876953124,94.9072397768807,92.79277844927216,94.80980056731136,6292400,COP,ConocoPhillips,Energy,0.0018,-0.009785776250176403,-0.00983397163584256,2025,0.3
2025-02-27,94.87800598144533,96.45654045903444,93.8451295746523,94.71235115247558,6306300,COP,ConocoPhillips,Energy,0.0018,0.012899226877177039,0.012816740433767739,2025,0.3
2025-02-28,96.6124496459961,96.65142681571577,93.63075935258908,94.6441434628954,9002600,COP,ConocoPhillips,Energy,0.0018,0.018280776947293464,0.018115692424539653,2025,0.3
2025-03-03,90.25930786132812,97.20683376926829,89.2166927827327,97.19708761877637,12640200,COP,ConocoPhillips,Energy,0.0018,-0.06575903838425512,-0.06802088514474955,2025,0.3
2025-03-04,88.32024383544922,89.75262321679479,86.20578257447953,88.72949296322369,14000500,COP,ConocoPhillips,Energy,0.0018,-0.02148325831235076,-0.021717382749552823,2025,0.3
2025-03-05,86.60528564453125,87.1119814134842,84.58826358789015,86.55656975829709,12081100,COP,ConocoPhillips,Energy,0.0018,-0.01941749837232254,-0.019608494480943137,2025,0.3
2025-03-06,86.33245086669922,87.3458349466923,85.66985386955507,86.52733670946795,8679000,COP,ConocoPhillips,Energy,0.0018,-0.003150324784469527,-0.003155297504127732,2025,0.3
2025-03-07,88.31049346923828,88.7392348783283,87.10223101123452,87.10223101123452,8603700,COP,ConocoPhillips,Energy,0.0018,0.022911924573915332,0.022653388027417502,2025,0.3
2025-03-10,90.52240753173828,91.62348471369238,88.32999188479478,89.10951298767142,12086700,COP,ConocoPhillips,Energy,0.0018,0.025047012824930937,0.024738477709215185,2025,0.3
2025-03-11,92.9681625366211,93.67947538479198,90.5223992244768,90.5223992244768,14544100,COP,ConocoPhillips,Energy,0.0018,0.027018227547972673,0.02665967913164046,2025,0.3
2025-03-12,95.24827575683594,95.28725292545664,92.57840289646292,92.74405028749986,10147300,COP,ConocoPhillips,Energy,0.0018,0.024525742555325802,0.024229815326310154,2025,0.3
2025-03-13,93.72820281982422,96.82681708331982,93.67947950079092,94.51747003604748,11354700,COP,ConocoPhillips,Energy,0.0018,-0.01595905988778623,-0.016087776990285838,2025,0.3
2025-03-14,96.41756439208984,97.08990756416478,93.75743759099646,94.45901178200768,7625800,COP,ConocoPhillips,Energy,0.0018,0.02869319469866971,0.02828925369471275,2025,0.3
2025-03-17,96.81707763671876,97.94738586203832,96.48577539944792,96.7098922747313,8031100,COP,ConocoPhillips,Energy,0.0018,0.004143573291317315,0.004135012332000812,2025,0.3
2025-03-18,97.95712280273438,98.34688704293718,96.2031948730236,97.88891461825898,7861500,COP,ConocoPhillips,Energy,0.0018,0.011775248683846273,0.011706459919679552,2025,0.3
2025-03-19,98.73665618896484,100.03261919252311,97.7037797859878,97.92789665133358,8784600,COP,ConocoPhillips,Energy,0.0018,0.007957904069929578,0.007926406941739824,2025,0.3
2025-03-20,99.69156646728516,100.0033763745018,98.25918715052497,98.56125834142532,11577800,COP,ConocoPhillips,Energy,0.0018,0.009671284355556642,0.009624816845129109,2025,0.3
2025-03-21,99.3115463256836,100.32493036175806,98.74638855734958,99.78901104417326,55090400,COP,ConocoPhillips,Energy,0.0018,-0.0038119587751314077,-0.0038192428068276533,2025,0.3
2025-03-24,99.57464599609376,100.2957050386842,98.97051102659994,99.41873731978508,6768300,COP,ConocoPhillips,Energy,0.0018,0.002649235462987898,0.0026457324242710294,2025,0.3
2025-03-25,99.92543029785156,100.70495135525825,98.82434574598936,99.9546613153108,6556500,COP,ConocoPhillips,Energy,0.0018,0.0035228275054230984,0.003516636883342247,2025,0.3
2025-03-26,100.5587921142578,102.18605733587488,99.98389559444615,100.99727969285463,7168400,COP,ConocoPhillips,Energy,0.0018,0.00633834464878813,0.006318341821060977,2025,0.3
2025-03-27,100.18851470947266,101.18240645213734,99.61361822092243,100.26646904375778,4712000,COP,ConocoPhillips,Energy,0.0018,-0.003682198214596921,-0.0036889941943348634,2025,0.3
2025-03-28,99.75003814697266,100.61725970295896,99.00948681311718,99.81824633337152,3745400,COP,ConocoPhillips,Energy,0.0018,-0.004376515249991497,-0.004386120227322671,2025,0.3
2025-03-31,102.33221435546876,102.76095579129212,99.39925479606988,99.60387936294876,7905800,COP,ConocoPhillips,Energy,0.0018,0.02588646838100961,0.025557086026500093,2025,0.3
2025-04-01,102.69274139404295,103.00455130102722,101.35780128038266,102.22503025063388,6809500,COP,ConocoPhillips,Energy,0.0018,0.003523104047390646,0.0035169124544821,2025,0.3
2025-04-02,103.38457489013672,103.48201409735022,101.57217738625272,101.72808606510232,6527500,COP,ConocoPhillips,Energy,0.0018,0.006736926940523746,0.006714335257142916,2025,0.3
2025-04-03,92.81226348876952,98.8438449857556,92.68559325950922,97.76225265902968,13870900,COP,ConocoPhillips,Energy,0.0018,-0.10226198069298098,-0.10787699120919388,2025,0.3
2025-04-04,84.08157348632812,90.278802053006,83.36051445165302,89.7428752767466,15158400,COP,ConocoPhillips,Energy,0.0018,-0.09406828014164126,-0.09879134017394393,2025,0.3
2025-04-07,83.4774398803711,87.13146586662197,79.62853548184079,81.85992824287418,12870200,COP,ConocoPhillips,Energy,0.0018,-0.007185089204536199,-0.007211026272750062,2025,0.3
2025-04-08,80.54447937011719,86.0206414887013,79.19004691536827,84.91956434819866,11509800,COP,ConocoPhillips,Energy,0.0018,-0.035134768321321785,-0.03576684368752422,2025,0.3
2025-04-09,89.16797637939453,90.10340609953664,77.83561951703696,79.03414325998645,17841900,COP,ConocoPhillips,Energy,0.0018,0.10706502887244129,0.10171239533671632,2025,0.3
2025-04-10,81.1583480834961,86.38116943637192,78.73207708897512,86.23500692086563,15621900,COP,ConocoPhillips,Energy,0.0018,-0.08982628765532186,-0.09411980500247233,2025,0.3
2025-04-11,84.17900848388672,84.75391240006356,80.34958920655876,81.16809483901822,9233400,COP,ConocoPhillips,Energy,0.0018,0.037219343070942656,0.036543423824849486,2025,0.3
2025-04-14,84.23747253417969,86.35194113209188,83.39948201536868,86.33244883120722,6537200,COP,ConocoPhillips,Energy,0.0018,0.0006945205383852571,0.0006942794706073619,2025,0.3
2025-04-15,83.52616119384766,85.4652288557422,83.28255946728329,84.38363659506568,5739600,COP,ConocoPhillips,Energy,0.0018,-0.008444120163308755,-0.008479973723156077,2025,0.3
2025-04-16,84.1497802734375,86.09859406868314,83.80873934609644,84.16926514037071,6093300,COP,ConocoPhillips,Energy,0.0018,0.007466152767904077,0.007438419006778349,2025,0.3
2025-04-17,86.70272827148438,88.16433860527509,85.44574249232821,85.56266656118532,7804400,COP,ConocoPhillips,Energy,0.0018,0.0303381421763822,0.029887041740193878,2025,0.3
2025-04-21,85.309326171875,85.61138992877657,84.12054857690998,85.02674728174932,6213500,COP,ConocoPhillips,Energy,0.0018,-0.016071029451879992,-0.016201568937620044,2025,0.3
2025-04-22,87.4627685546875,88.15459658634266,85.57241672213384,86.61503184506978,5556800,COP,ConocoPhillips,Energy,0.0018,0.02524275456676217,0.02492941827336281,2025,0.3
2025-04-23,87.62841796875,89.32388399292118,86.80017354185884,88.45666239564117,7699600,COP,ConocoPhillips,Energy,0.0018,0.001893942037278773,0.0018921507903804232,2025,0.3
2025-04-24,89.4505615234375,89.85006450959804,87.83304240829186,88.42743124610946,6520300,COP,ConocoPhillips,Energy,0.0018,0.02079397981756692,0.02058073607685899,2025,0.3
2025-04-25,89.37259674072266,89.65517561700831,88.29100455133535,88.32998171711279,4736600,COP,ConocoPhillips,Energy,0.0018,-0.0008715963476028099,-0.0008719764085552603,2025,0.3
2025-04-28,90.5516357421875,90.95113871526635,89.27516505070587,89.27516505070587,4667600,COP,ConocoPhillips,Energy,0.0018,0.01319239951016904,0.013106137646825536,2025,0.3
2025-04-29,89.52850341796875,90.23982372695936,88.07663921654384,88.67102802108629,4828800,COP,ConocoPhillips,Energy,0.0018,-0.01129888285101488,-0.011363200162640377,2025,0.3
2025-04-30,86.83914947509766,88.42743011660595,85.81601921083829,88.40794524875668,8415300,COP,ConocoPhillips,Energy,0.0018,-0.03003908074186945,-0.030499497720956895,2025,0.3
2025-05-01,88.32998657226562,89.04129944293257,85.99140853601726,86.16680207458926,8027600,COP,ConocoPhillips,Energy,0.0018,0.017167799387481253,0.017022097937629675,2025,0.3
2025-05-02,89.07054138183594,90.07417933412968,87.40429898309661,89.41158232181901,6895400,COP,ConocoPhillips,Energy,0.0018,0.008383957003824882,0.00834900684750102,2025,0.3
2025-05-05,85.36779022216797,87.51148245659945,85.30932818632513,87.51148245659945,9275000,COP,ConocoPhillips,Energy,0.0018,-0.04157099645094409,-0.042459789611138624,2025,0.3
2025-05-06,85.38728332519531,87.27763529721325,85.33856743533912,86.25450496647179,8902400,COP,ConocoPhillips,Energy,0.0018,0.00022834259826343128,0.0002283165320602813,2025,0.3
2025-05-07,85.4652328491211,86.05962168444182,84.65647329494566,85.94269017393879,9200900,COP,ConocoPhillips,Energy,0.0018,0.0009128938278655241,0.0009124773937158856,2025,0.3
2025-05-08,86.54681396484375,89.89877582431158,86.42014375378585,87.07299454283934,15884200,COP,ConocoPhillips,Energy,0.0018,0.01265521756235155,0.01257580954526392,2025,0.3
2025-05-09,86.32270050048828,88.73923279386665,86.04012905200874,88.56383926100746,7569300,COP,ConocoPhillips,Energy,0.0018,-0.0025895056569789077,-0.002592864226027937,2025,0.3
2025-05-12,89.90851593017578,91.80861373022854,89.73312240146528,90.99985426816713,8799600,COP,ConocoPhillips,Energy,0.0018,0.04153965769024115,0.04070005846898849,2025,0.3
2025-05-13,91.75989532470705,92.6466091656742,89.92801304225353,90.35675445407368,8293600,COP,ConocoPhillips,Energy,0.0018,0.02059181352708639,0.020382668380100673,2025,0.3
2025-05-14,90.20085144042967,91.41886013301092,90.00597302327073,90.6295928791415,7605200,COP,ConocoPhillips,Energy,0.0018,-0.01699047147733168,-0.017136465573030356,2025,0.3
2025-05-15,90.5808563232422,90.69778781693404,88.40793329627327,88.58332681974406,6696200,COP,ConocoPhillips,Energy,0.0018,0.004212874676282841,0.004204025365083821,2025,0.3
2025-05-16,90.0644302368164,91.22397682895976,89.16797767129225,91.17525351021258,6696200,COP,ConocoPhillips,Energy,0.0018,-0.005701271851338063,-0.005717586139377285,2025,0.3
2025-05-19,88.84588623046875,90.31010672959466,88.4429757422225,90.1627002705435,7190100,COP,ConocoPhillips,Energy,0.0018,-0.013529692056493348,-0.013622052357119102,2025,0.3
2025-05-20,88.13834381103516,88.86553953364604,87.67647372457819,88.60021389749213,5313200,COP,ConocoPhillips,Energy,0.0018,-0.007963704899045188,-0.007995584563199744,2025,0.3
2025-05-21,85.64228057861328,88.01058296316138,85.53418301153808,88.01058296316138,8639100,COP,ConocoPhillips,Energy,0.0018,-0.028319833621713197,-0.028728575605438365,2025,0.3
2025-05-22,84.63992309570312,85.07231336610997,83.39189776621576,84.8855980225427,6587200,COP,ConocoPhillips,Energy,0.0018,-0.011704002697476845,-0.011773033691653704,2025,0.3
2025-05-23,83.71619415283203,84.23702382106568,83.30345455955268,83.56878769076113,6789600,COP,ConocoPhillips,Energy,0.0018,-0.010913631641969013,-0.010973622195602526,2025,0.3
2025-05-27,84.06996154785156,84.30580737437322,83.09708345581795,84.16823001745195,7227100,COP,ConocoPhillips,Energy,0.0018,0.004225794048564824,0.004216890455248972,2025,0.3
2025-05-28,83.11675262451172,85.11163206071585,82.82193967937417,85.02318517821273,6793000,COP,ConocoPhillips,Energy,0.0018,-0.01133828189985897,-0.011403050258077557,2025,0.3
2025-05-29,84.11910247802734,84.12893157542884,82.88089861459916,83.33294712621301,6999800,COP,ConocoPhillips,Energy,0.0018,0.012059540608423847,0.011987403727891196,2025,0.3
2025-05-30,83.87342071533203,84.56131502690117,83.07743633074034,83.48033932263594,20170600,COP,ConocoPhillips,Energy,0.0018,-0.0029206417503025994,-0.002924915147155225,2025,0.3
2025-06-02,85.2197265625,86.04519078322063,84.37460414753113,85.5440192909564,8634400,COP,ConocoPhillips,Energy,0.0018,0.016051638715646854,0.015924173372244235,2025,0.3
2025-06-03,86.3891372680664,87.06719498671062,83.90290064169103,85.1607625998075,5642900,COP,ConocoPhillips,Energy,0.0018,0.013722300607345472,0.01362900238229573,2025,0.3
2025-06-04,84.4630355834961,87.33252438403336,84.31563662752293,86.42843496877724,7268000,COP,ConocoPhillips,Energy,0.0018,-0.02229564671532258,-0.02254795190327638,2025,0.3
2025-06-05,83.87342071533203,85.33764121828588,83.75550154570598,85.33764121828588,5110200,COP,ConocoPhillips,Energy,0.0018,-0.006980744465206912,-0.007005223851263726,2025,0.3
2025-06-06,85.71107482910156,86.27121339608024,85.22955404281566,85.24920473928674,6042100,COP,ConocoPhillips,Energy,0.0018,0.021909850559291844,0.021673279044789547,2025,0.3
2025-06-09,86.51689147949219,87.27356702827674,85.51453348276985,86.28104562625349,6212600,COP,ConocoPhillips,Energy,0.0018,0.009401546439562702,0.009357626961253111,2025,0.3
2025-06-10,89.6025619506836,90.10374091376347,87.53889401096002,87.78456894419864,9687600,COP,ConocoPhillips,Energy,0.0018,0.035665526331616126,0.035044240678418624,2025,0.3
2025-06-11,91.73501586914062,92.19688592960634,89.56325042298384,90.2314865216016,8738500,COP,ConocoPhillips,Energy,0.0018,0.023799028420981028,0.023520246047909622,2025,0.3
2025-06-12,93.05184173583984,93.12063041845046,90.53612527735712,91.09626383501616,7862300,COP,ConocoPhillips,Energy,0.0018,0.014354669852324031,0.014252617042570692,2025,0.3
2025-06-13,95.2825698852539,96.55025350268764,93.80852021345714,94.86000867944266,16849700,COP,ConocoPhillips,Energy,0.0018,0.023972960747480565,0.02369012074864565,2025,0.3
2025-06-16,93.35647583007812,95.24325754221432,92.38360518122728,94.45710224419292,10330400,COP,ConocoPhillips,Energy,0.0018,-0.02021454771313702,-0.020421657523261378,2025,0.3
2025-06-17,93.84782409667967,95.076198757631,93.18941707778671,94.2703852799431,9468100,COP,ConocoPhillips,Energy,0.0018,0.005263140689842238,0.005249338771326961,2025,0.3
2025-06-18,92.17724609375,94.48658917073764,91.69571778392948,93.86748348594116,9116000,COP,ConocoPhillips,Energy,0.0018,-0.01780092419839896,-0.017961266324695715,2025,0.3
2025-06-20,93.05184173583984,93.53336251411416,92.069141985743,92.7177199221568,16026400,COP,ConocoPhillips,Energy,0.0018,0.009488194529052585,0.009443464327984702,2025,0.3
2025-06-23,90.1233901977539,94.64380739904988,89.57308075508945,94.5848478151655,9749700,COP,ConocoPhillips,Energy,0.0018,-0.03147118298205609,-0.03197704230004504,2025,0.3
2025-06-24,87.8435287475586,90.06443224883431,87.4995853396496,88.67882202316727,11016200,COP,ConocoPhillips,Energy,0.0018,-0.02529711149561409,-0.02562258416292277,2025,0.3
2025-06-25,87.46027374267578,88.46262414289149,87.2637368006425,87.76490825204849,8380800,COP,ConocoPhillips,Energy,0.0018,-0.004362928155859924,-0.0043724735007938005,2025,0.3
2025-06-26,89.31757354736328,89.33723173956034,87.6666377807797,87.7354264586622,6545000,COP,ConocoPhillips,Energy,0.0018,0.02123592489719406,0.02101358486669004,2025,0.3
2025-06-27,88.61003875732422,89.37654339819895,88.24644463134257,89.32741290686857,7555700,COP,ConocoPhillips,Energy,0.0018,-0.00792156304676006,-0.007953105313778686,2025,0.3
2025-06-30,88.1874771118164,88.62969651604232,87.5585498456059,87.9614603585181,6518900,COP,ConocoPhillips,Energy,0.0018,-0.00476877847514634,-0.004780185378330042,2025,0.3
2025-07-01,90.39855194091795,90.7326737694918,87.65681861626875,88.30540407899207,11895200,COP,ConocoPhillips,Energy,0.0018,0.02507243546947202,0.024763278844157383,2025,0.3
2025-07-02,92.80616760253906,92.84547649257208,90.31993841283396,91.50900422106666,9436000,COP,ConocoPhillips,Energy,0.0018,0.02663334323313782,0.02628484990080388,2025,0.3
2025-07-03,92.05931091308594,93.13045001894751,91.9315626473807,92.32463654105956,4331500,COP,ConocoPhillips,Energy,0.0018,-0.008047489824724696,-0.008080045650385819,2025,0.3
2025-07-07,90.94886016845705,92.09861701725204,89.6615184641497,91.73501542944858,6287100,COP,ConocoPhillips,Energy,0.0018,-0.01206234039354559,-0.012135680789321687,2025,0.3
2025-07-08,94.13280487060548,95.24325282909454,90.91937266303027,90.94885995175792,12934700,COP,ConocoPhillips,Energy,0.0018,0.03500807702538644,0.03440923057614447,2025,0.3
2025-07-09,92.89460754394533,94.13281134655972,92.76685927361848,93.57267278065868,5351500,COP,ConocoPhillips,Energy,0.0018,-0.013153728164821743,-0.013241004632619822,2025,0.3
2025-07-10,93.72007751464844,93.887134672162,91.58761336690117,92.47204463815532,4065100,COP,ConocoPhillips,Energy,0.0018,0.008886091373093041,0.008846842405058553,2025,0.3
2025-07-11,93.95592498779295,94.52589264999855,93.02236321143198,93.06166460425618,4903400,COP,ConocoPhillips,Energy,0.0018,0.0025165095825667727,0.0025133484745223263,2025,0.3
2025-07-14,92.54083251953124,94.00506052714682,92.1870600140916,93.317166212168,5504200,COP,ConocoPhillips,Energy,0.0018,-0.015061237153969453,-0.015175809442125411,2025,0.3
